,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
78164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78165,Disciple,None,Pretty good with GW Basic,70's Hatchback,Custodian,10,9,1654535,14,9,10098,5,711,10,1,1,Black Leather Briefcase,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Dark Gray Cardigan with Beige Longsleeve Shirt,,Black,Long Straight Bangs,White Light Rain
78166,Budding Scholar,None,Stole a high school computer lab pass,Brand New Ice Cream Truck,Unemployed,8,12,516,5,14,10098,5,610,7,1,1,,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,Medium Curly Bob,White Light Rain
78167,Master,None,Stole a high school computer lab pass,Three Wheel Roadster,Blockchain Engineer,12,12,355555,12,13,101101,11,777,14,1,1,Black Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Auburn,Buzz Cut,White Heavy Rain
78168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78169,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Bookkeeper,11,11,4981,8,10,35555,7,753,13,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,Stubble,Black,Short Coil,White Medium Rain
78170,Disciple,None,Read the Bitcoin white paper twice,Go-Kart,Money Printing Machine Operator,10,10,4981,8,8,76302,9,725,11,1,1,Blue Lunchbox,,,,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Light Brown,Short Updo,White Medium Rain
78171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78174,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Marketing Intern,11,10,1993,7,11,560133,14,711,10,1,1,Brown Leather Briefcase,,Black Books,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Cardigan with Tan Oxford Shirt,,Blonde,,White Heavy Rain
78175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78182,Teacher,None,Watched a hacking tutorial video by a 13 year old,Brand New Ice Cream Truck,Custodian,11,8,777,6,14,777,2,739,12,1,1,,,,,,Black Leather Shoes with Laces,Gray Slacks,Light Gray Longsleeve,,Black,Short Afro Fade,White Light Rain
78183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78190,Master,None,Read the Bitcoin white paper twice,Low Rider,Receptionist,12,10,51,3,11,35555,7,725,11,1,1,Black Smartphone,Stud Earring,Black Books,,Two Rings,White Canvas Sneaker with White Sole,Khaki Slacks,Navy Oxford with Pocket,,Light Brown,,White Heavy Rain
78191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78196,Disciple,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Night Shift Supervisor,10,8,1993,7,9,92000,10,777,14,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Longsleeve,,Dark Brown,Short Coil,White Medium Rain
78197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78210,Grandmaster,None,Subscribed to 2600,Light-Up Folding Scooter,Unemployed,13,11,516,5,5,10098,5,725,11,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,,Black,Short Updo,White Light Rain
78211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78228,Budding Scholar,None,Stole a high school computer lab pass,Stretch Limo With a Stocked Bar,Utility Worker,8,12,31133,10,17,35555,7,753,13,1,1,Black Smartphone,,Rosegold Aviators,,,Brown Leather Shoes with Laces,Light-Wash Denim,Dark Gray Longsleeve,,Black,Short Messy,White Light Rain
78229,Grandmaster,None,Read the Bitcoin white paper twice,Electric Car,Compliance Officer,13,10,51,3,12,10098,5,739,12,1,1,Lunchbox,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Khaki Oxford with Tie and Pocket,,Auburn,Short Messy,White Medium Rain
78230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78242,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Utility Worker,11,10,128,4,11,303303,13,661,8,1,1,,,,,,Black Leather Shoes with Laces,Navy Slacks,Olive Oxford with Tie,,Light Brown,Long Straight Bangs,White Heavy Rain
78243,Budding Scholar,None,Read the Bitcoin white paper twice,Light-Up Folding Scooter,Talent Agent,8,10,4981,8,5,22576,6,508,5,1,1,Lunchbox,,Silver Aviators,,,White Canvas Sneaker with White Sole,Gray Slacks,Gray Oxford with Tie and Pocket,,Blonde,Short Coil,White Medium Rain
78244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78249,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Assistant to the Regional Manager,10,9,1993,7,10,92000,10,610,7,1,1,Black Smartphone,,Silver Aviators,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,Stubble,Black,Short Messy,White Heavy Rain
78250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78260,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Customer Service Representative,10,10,516,5,11,35555,7,753,13,1,1,,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Khaki Oxford with Tie and Pocket,Mustache,Blonde,Short Coil,White Medium Rain
78261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78269,Disciple,None,Stole a high school computer lab pass,Three Wheel Roadster,Legal Assistant,10,12,516,5,13,101101,11,711,10,1,1,Black Leather Briefcase,Stud Earring,,,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Tie and Pocket,,Dark Brown,Straight Sideswept Fringe,White Light Rain
78270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78313,Teacher,None,Read the Bitcoin white paper twice,Electric Car,Customer Service Representative,11,10,516,5,12,52968,8,457,4,1,1,Black Smartphone,Stud Earring,Black Books,Tan Worker's Cap,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,Mustache,Blonde,,White Medium Rain
78314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78339,Graduate,None,Stole a high school computer lab pass,Hooptie on Three Spares,Media Executive,9,12,84059,11,6,101101,11,457,4,1,1,Black Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Dark Gray Cardigan with Beige Longsleeve Shirt,Goatee,Light Grey,Low Ponytail,White Light Rain
78340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78347,Master,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Talent Agent,12,7,128,4,10,35555,7,753,13,1,1,,,Silver Aviators,,Two Rings,Brown Leather Shoes with Laces,Khaki,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Straight Sideswept Fringe,White Light Rain
78348,Grandmaster,None,Know your way around a spreadsheet,Brand New Ice Cream Truck,Custodian,13,6,516,5,14,92000,10,559,6,1,1,Light Blue Smartphone,,Rosegold Aviators,,,Brown Leather Shoes with Laces,Gray Slacks,Light Gray Cardigan with Light Gray Oxford Shirt,,Dark Brown,,White Light Rain
78349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78351,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Project Manager,11,11,1993,7,10,52968,8,725,11,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Dark Brown,Medium Curly Bob,White Light Rain
78352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78360,Graduate,None,Watched a hacking tutorial video by a 13 year old,Electric Car,NFT Collector,9,8,777,6,12,101101,11,739,12,1,1,,,,,,Brown Leather Shoes with Laces,,Navy Jumpsuit,,Auburn,Updo Bun,White Light Rain
78361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78363,New Apprentice,None,Pretty good with GW Basic,Retired Mail Truck,Marketing Intern,6,9,31133,10,7,52968,8,791,15,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,Thin,Light Grey,Short Afro Fade,White Light Rain
78364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78366,Teacher,None,Read the Bitcoin white paper twice,Go-Kart,Electrician,11,10,84059,11,8,92000,10,661,8,1,1,Black Smartphone,,Black Books,,,Black Leather Shoes with Laces,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Black,Medium Curly Bob,White Medium Rain
78367,Budding Scholar,None,Pretty good with GW Basic,70's Hatchback,Electrician,8,9,128,4,9,35555,7,661,8,1,1,,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Olive Oxford with Pocket,Thin,Black,Short Pixie,White Medium Rain
78368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78380,Graduate,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Bookkeeper,9,7,20,2,10,52968,8,699,9,1,1,Black Leather Briefcase,,Black Books,Tan Worker's Cap,,Brown Leather Shoes with Laces,Light-Wash Denim,Navy Oxford with Tie,Stubble,Black,Buzz Cut,White Light Rain
78381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78408,Disciple,None,Read the Bitcoin white paper twice,Retired Mail Truck,Receptionist,10,10,128,4,7,76302,9,508,5,1,1,,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Olve Cardigan with Tan Longsleeve Shirt,,Black,Short Messy,White Medium Rain
78409,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Electrician,11,10,777,6,10,35555,7,753,13,1,1,,Stud Earring,Rosegold Aviators,,,Brown Leather Shoes with Laces,Light-Wash Denim,Khaki Oxford with Pocket,,Light Grey,Updo Bun,White Light Rain
78410,Teacher,None,Stole a high school computer lab pass,Low Rider,Custodian,11,12,777,6,11,92000,10,699,9,1,1,,,Black Books,,Two Rings,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Gray Blazer with Black Shirt and No Tie,Mustache,Dark Brown,Short Pixie,White Light Rain
78411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78429,Teacher,None,Subscribed to 2600,70's Hatchback,Bookkeeper,11,11,20,2,9,172581,12,725,11,1,1,Lunchbox,,Black Books,Navy Blue Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Navy Oxford with Pocket,Stubble,Light Grey,Buzz Cut,White Medium Rain
78430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78439,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Legal Assistant,10,11,1993,7,10,52968,8,819,17,1,1,Black Smartphone,,,Tan Worker's Cap,,Tan Suede Workboot with Tan Sole,,Denim Jumpsuit,,Light Grey,Buzz Cut,White Light Rain
78440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78452,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Night Shift Supervisor,11,11,1993,7,10,35555,7,457,4,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,,Gray Jumpsuit,,Light Brown,Short Messy,White Medium Rain
78453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78455,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Project Manager,10,10,12453,9,10,777,2,711,10,1,1,Black Smartphone,Stud Earring,Silver Aviators,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Dark Brown,Straight Sideswept Fringe,White Light Rain
78456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78462,Graduate,None,Erased your social security number,Go-Kart,Electrician,9,16,4981,8,8,52968,8,711,10,1,1,,,,,,Black Leather Shoes with Laces,Blue Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Short Messy,White Light Rain
78463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78464,Teacher,None,Read beginner’s guide to hacking - Y2K edition,Electric Car,Media Executive,11,7,516,5,12,52968,8,711,10,1,1,,Stud Earring,,,Two Rings,Black Leather Shoes with Laces,Gray Slacks,Navy Blazer with Striped Shirt and No Tie,Goatee,Light Brown,Buzz Cut,White Light Rain
78465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78469,Teacher,None,Pretty good with GW Basic,70's Hatchback,Compliance Officer,11,9,31133,10,9,76302,9,739,12,1,1,Black Smartphone,,Black Books,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Light Gray Cardigan with Beige Oxford Shirt,Mustache,Blonde,Short Afro Fade,White Heavy Rain
78470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
